ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
WEC2,2025-03-12,104.74,98.7723,22.9542,3.9837,4.2218,30.147296,0.762637,305.2203,30.522027
WEC2,2025-03-13,105.11,98.7723,19.4919,3.9497,4.219,28.065919,0.779289,284.1478,28.414778
WEC2,2025-03-14,106.75,98.7723,20.5909,3.9903,4.2163,30.109089,0.785793,304.8335,30.483345
WEC2,2025-03-17,107.12,98.7723,21.385,4.0115,4.2081,30.923515,0.784665,313.0789,31.307894
WEC2,2025-03-18,107.81,98.7723,20.3303,3.9981,4.2053,30.751191,0.79412,311.3343,31.133428
WEC2,2025-03-19,107.55,98.7723,21.3683,3.9623,4.2026,31.108079,0.786047,314.9475,31.494752
WEC2,2025-03-20,107.81,98.7723,19.4484,3.9335,4.1999,30.03936,0.797335,304.1275,30.412749
WEC2,2025-03-21,106.81,98.7723,19.142,3.9244,4.1971,29.001827,0.792471,293.6232,29.36232
WEC2,2025-03-24,105.78,98.7723,19.4953,3.992,4.1889,28.566416,0.784897,289.215,28.921496
WEC2,2025-03-25,104.31,98.7723,20.2417,3.9844,4.1862,27.899964,0.77013,282.4676,28.246761
WEC2,2025-03-26,105.8,98.7723,20.4512,4.0019,4.1834,29.199143,0.779955,295.6209,29.562089
WEC2,2025-03-27,106.22,98.7723,19.8834,4.0127,4.1807,29.16802,0.786233,295.3058,29.530578
WEC2,2025-03-28,107.55,98.7723,19.9619,3.9306,4.178,30.055376,0.792253,304.2896,30.428964
WEC2,2025-03-31,108.98,98.7723,21.5821,3.8915,4.1697,32.11001,0.791154,325.0914,32.509137
WEC2,2025-04-01,108.89,98.7723,18.2276,3.846,4.167,29.859961,0.809578,302.3112,30.231121
WEC2,2025-04-02,108.84,98.7723,19.5724,3.8679,4.1643,30.675421,0.800678,310.5672,31.056716
WEC2,2025-04-03,108.53,98.7723,20.9588,3.7294,4.1615,30.955707,0.786968,313.4049,31.340487
WEC2,2025-04-04,104.36,98.7723,22.3515,3.6675,4.1588,28.562331,0.752184,289.1736,28.91736
WEC2,2025-04-07,103.21,98.7723,22.4834,3.7275,4.1506,27.885391,0.745609,282.3201,28.232007
WEC2,2025-04-08,102.95,98.7723,24.5326,3.7815,4.1478,29.176641,0.740491,295.3931,29.539307
WEC2,2025-04-09,104.36,98.7723,22.0755,3.9248,4.1451,28.863285,0.760241,292.2206,29.222055
WEC2,2025-04-10,105.51,98.7723,24.8887,3.9383,4.1424,31.623864,0.759263,320.1695,32.016948
WEC2,2025-04-11,106.96,98.7723,23.3936,4.0235,4.1396,31.883294,0.774542,322.796,32.279603
WEC2,2025-04-14,108.48,98.7723,20.7326,3.9443,4.1314,31.15067,0.793478,315.3787,31.537872
WEC2,2025-04-15,108.26,98.7723,18.3432,3.9073,4.1287,29.422517,0.805954,297.8824,29.788239
WEC2,2025-04-16,107.36,98.7723,20.0957,3.8402,4.1259,29.587763,0.78693,299.5554,29.955539
WEC2,2025-04-17,108.39,98.7723,20.8839,3.862,4.1232,30.954647,0.789728,313.3941,31.339414
WEC2,2025-04-21,106.96,98.7723,21.105,3.8695,4.1123,29.944345,0.779617,303.1655,30.316553
