ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
MTH,2024-12-06,90.305,115.8749,36.2976,4.0083,3.4387,20.199665,0.567085,174.3231,17.432311
MTH,2024-12-09,93.195,115.8749,35.5221,4.0253,3.4305,21.372796,0.581923,184.4472,18.444723
MTH,2024-12-10,91.28,115.8749,35.6654,4.0441,3.4278,20.338191,0.570286,175.5186,17.551859
MTH,2024-12-11,90.0,115.8749,36.2282,4.0717,3.4251,19.972336,0.565177,172.3613,17.236126
MTH,2024-12-12,88.725,115.8749,36.1867,4.1092,3.4223,19.209328,0.556764,165.7765,16.57765
MTH,2024-12-13,84.215,115.8749,36.6069,4.1695,3.4196,17.168018,0.530612,148.16,14.815999
MTH,2024-12-16,83.54,115.8749,36.2111,4.1783,3.4114,16.546731,0.522971,142.7983,14.279829
MTH,2024-12-17,81.9,115.8749,36.8626,4.1843,3.4086,16.084809,0.515651,138.8119,13.881191
MTH,2024-12-18,78.165,115.8749,37.8282,4.2671,3.4059,14.775497,0.496442,127.5125,12.751254
MTH,2024-12-19,75.955,115.8749,38.3425,4.305,3.4031,13.940922,0.483815,120.3102,12.031016
MTH,2024-12-20,77.305,115.8749,38.8828,4.2813,3.4004,14.937977,0.497929,128.9147,12.891474
MTH,2024-12-23,77.305,115.8749,37.7415,4.3224,3.3922,14.258862,0.489221,123.054,12.305398
MTH,2024-12-24,78.05,115.8749,37.6044,4.333,3.3895,14.564083,0.493983,125.688,12.568803
MTH,2024-12-26,78.05,115.8749,37.8443,4.3197,3.384,14.672365,0.495218,126.6225,12.662251
MTH,2024-12-27,77.05,115.8749,38.3713,4.3293,3.3812,14.456502,0.491595,124.7596,12.475961
MTH,2024-12-30,76.715,115.8749,37.5657,4.2693,3.373,13.721197,0.480724,118.4139,11.841393
MTH,2024-12-31,76.91,115.8749,38.1058,4.2621,3.3703,14.125673,0.486347,121.9046,12.190456
MTH,2025-01-02,76.005,115.8749,38.5652,4.2515,3.3648,13.891374,0.482315,119.8826,11.988256
MTH,2025-01-03,75.72,115.8749,40.5369,4.2745,3.3621,14.895251,0.495998,128.546,12.854601
MTH,2025-01-06,75.15,115.8749,39.2179,4.2828,3.3539,13.814091,0.480842,119.2156,11.92156
MTH,2025-01-07,74.49,115.8749,39.3288,4.3127,3.3511,13.588944,0.477475,117.2726,11.727259
MTH,2025-01-08,76.23,115.8749,40.4415,4.3089,3.3484,15.073909,0.498743,130.0878,13.008784
MTH,2025-01-10,73.93,115.8749,36.947,4.4013,3.3429,12.135821,0.45582,104.7321,10.473214
MTH,2025-01-13,75.65,115.8749,39.7366,4.4335,3.3347,14.394499,0.490176,124.2245,12.422453
MTH,2025-01-14,78.52,115.8749,38.6983,4.4241,3.332,15.278659,0.503703,131.8548,13.185483
