ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
REXR2,2025-02-06,98.272,99.899,97.002863,98.618488,1.615625,4.9956,10,40.56,63.6351,31.9651,4.1801,4.1013,6.488411,101.9628,10.196278,0.456779,107.199141,108.81476599999999,8.927140999999992,89.27140999999992,True
REXR2,2025-02-07,97.84,99.501,96.82572,98.452803,1.627083,5.0473,10,39.54,63.6351,26.9668,4.2309,4.0986,4.478346,70.3754,7.037542,0.388418,103.863262,105.490345,6.023262000000003,60.232620000000026,True
REXR2,2025-02-10,98.877,100.55,96.792998,98.454456,1.661458,5.058,10,40.34,63.6351,23.0519,4.2419,4.0903,3.551919,55.817,5.581699,0.352737,102.374697,104.036155,3.4976970000000023,34.97697000000002,True
REXR2,2025-02-11,98.89,100.575,96.748588,98.421505,1.672917,5.0672,10,41.22,63.6351,32.6077,4.2654,4.0876,7.016899,110.2678,11.026776,0.47353,107.775364,109.448281,8.885363999999996,88.85363999999996,True
REXR2,2025-02-12,98.139,99.835,96.534349,98.218724,1.684375,5.108,10,40.0,63.6351,28.5672,4.3484,4.0849,5.159705,81.0827,8.10827,0.415539,104.64261900000001,106.32699400000001,6.503619000000015,65.03619000000015,True
REXR2,2025-02-13,98.562,100.269,96.735144,98.430977,1.695833,5.0637,10,40.57,63.6351,26.838,4.3008,4.0821,4.838861,76.0408,7.604077,0.405482,104.33922100000001,106.035054,5.7772210000000115,57.772210000000115,True
REXR2,2025-02-14,98.84,100.593,96.913179,98.620471,1.707292,5.0189,10,40.34,63.6351,27.5024,4.2501,4.0794,4.921683,77.3423,7.734229,0.407049,104.647408,106.3547,5.807407999999995,58.07407999999995,True
REXR2,2025-02-18,98.938,100.703,96.822017,98.575142,1.753125,5.0364,10,40.99,63.6351,23.8241,4.289,4.0684,4.041835,63.5158,6.351582,0.376507,103.173599,104.926724,4.2355989999999935,42.355989999999935,True
REXR2,2025-02-19,99.485,101.261,96.89014,98.654724,1.764583,5.0174,10,40.89,63.6351,33.6928,4.2702,4.0657,7.175994,112.7679,11.276787,0.476971,108.166927,109.93151,8.681927000000002,86.81927000000002,True
REXR2,2025-02-20,99.301,101.088,96.91839,98.694432,1.776042,5.0127,10,40.78,63.6351,27.9012,4.2525,4.063,5.197953,81.6837,8.168375,0.41765,105.086765,106.862807,5.785764999999998,57.85764999999998,True
